id,title,base,gregorian_year,gregorian_month,gregorian_day,gregorian_day_title,jalali_year,jalali_month,jalali_day,jalali_day_title,hijri_year,hijri_month,hijri_day,hijri_day_title,is_holiday,date_string,object_name
169,ولادت علی اکبر علیه السلام و روز جوان,2,2020,4,5,Sunday,1399,1,17,یکشنبه,1441,8,11,الأحد,False,۱۱ شعبان,event
10,روز جهانی بهداشت,1,2020,4,7,Tuesday,1399,1,19,سه شنبه,1441,8,13,الثلاثاء,False,April 7,event
11,فروردین روز،جشن فروردینگان,0,2020,4,7,Tuesday,1399,1,19,سه شنبه,1441,8,13,الثلاثاء,False,۱۹ فروردین,event
170,ولادت حضرت قائم عجل الله تعالی فرجه و جشن نیمه شعبان,2,2020,4,9,Thursday,1399,1,21,پنج شنبه,1441,8,15,الخمیس,True,۱۵ شعبان,event
272,روز دندانپزشک,0,2020,4,11,Saturday,1399,1,23,شنبه,1441,8,17,السبت,False,۲۳ فروردین,event
12,روز بزرگداشت عطار نیشابوری,0,2020,4,13,Monday,1399,1,25,دوشنبه,1441,8,19,الاثنین,False,۲۵ فروردین,event
13,روز ارتش جمهوری اسلامی ایران,0,2020,4,17,Friday,1399,1,29,جمعه,1441,8,23,الجمعة,False,۲۹ فروردین,event
273,روز علوم آزمایشگاهی، زاد روز حکیم سید اسماعیل جرجانی,0,2020,4,18,Saturday,1399,1,30,شنبه,1441,8,24,السبت,False,۳۰ فروردین,event
14,روز بزرگداشت سعدی,0,2020,4,20,Monday,1399,2,1,دوشنبه,1441,8,26,الاثنین,False,۱ اردیبهشت,event
15,جشن گیاه آوری؛ روز زمین,1,2020,4,22,Wednesday,1399,2,3,چهارشنبه,1441,8,28,الأربعاء,False,April 22,event
16,روزبزرگداشت شیخ بهایی؛ روزملی کارآفرینی؛ روز معماری,0,2020,4,22,Wednesday,1399,2,3,چهارشنبه,1441,8,28,الأربعاء,False,۳ اردیبهشت,event
946,روز جهانی طراحی و گرافیک,1,2020,4,27,Monday,1399,2,8,دوشنبه,1441,9,3,الاثنین,False,April 27,event
243,روز ملی روانشناس و مشاور,0,2020,4,28,Tuesday,1399,2,9,سه شنبه,1441,9,4,الثلاثاء,False,۹ اردیبهشت,event
19,جشن چهلم نوروز؛ روز ملی خلیج فارس,0,2020,4,29,Wednesday,1399,2,10,چهارشنبه,1441,9,5,الأربعاء,False,۱۰ اردیبهشت,event
20,روز معلم,0,2020,5,1,Friday,1399,2,12,جمعه,1441,9,7,الجمعة,False,۱۲ اردیبهشت,event
21,روزجهانی  کارگر,1,2020,5,1,Friday,1399,2,12,جمعه,1441,9,7,الجمعة,False,May 1,event
22,جشن میانه بهار/جشن بهاربد؛ روز شیراز,0,2020,5,4,Monday,1399,2,15,دوشنبه,1441,9,10,الاثنین,False,۱۵ اردیبهشت,event
244,روز جهانی ماما,1,2020,5,5,Tuesday,1399,2,16,سه شنبه,1441,9,11,الثلاثاء,False,May 5,event
25,روز جهانی صلیب سرخ و هلال احمر,1,2020,5,8,Friday,1399,2,19,جمعه,1441,9,14,الجمعة,False,May 8,event
172,ولادت امام حسن مجتبی علیه السلام,2,2020,5,9,Saturday,1399,2,20,شنبه,1441,9,15,السبت,False,۱۵ رمضان,event
947,زادروز مریم میرزاخانی ریاضیدان ایرانی، روز جهانی زن در ریاضیات,0,2020,5,11,Monday,1399,2,22,دوشنبه,1441,9,17,الاثنین,False,۲۲ اردیبهشت,event
173,شب قدر,2,2020,5,12,Tuesday,1399,2,23,سه شنبه,1441,9,18,الثلاثاء,False,۱۸ رمضان,event
174,ضربت خوردن حضرت علی علیه السلام,2,2020,5,13,Wednesday,1399,2,24,چهارشنبه,1441,9,19,الأربعاء,False,۱۹ رمضان,event
27,روز بزرگداشت فردوسی,0,2020,5,14,Thursday,1399,2,25,پنج شنبه,1441,9,20,الخمیس,False,۲۵ اردیبهشت,event
175,شهادت حضرت علی علیه السلام,2,2020,5,15,Friday,1399,2,26,جمعه,1441,9,21,الجمعة,True,۲۱ رمضان,event
28,روز ارتباطات و روابط عمومی,0,2020,5,16,Saturday,1399,2,27,شنبه,1441,9,22,السبت,False,۲۷ اردیبهشت,event
176,شب قدر,2,2020,5,16,Saturday,1399,2,27,شنبه,1441,9,22,السبت,False,۲۲ رمضان,event
29,روز بزرگداشت حکیم عمر خیام,0,2020,5,17,Sunday,1399,2,28,یکشنبه,1441,9,23,الأحد,False,۲۸ اردیبهشت,event
30,روز جهانی موزه و میراث فرهنگی,1,2020,5,18,Monday,1399,2,29,دوشنبه,1441,9,24,الاثنین,False,May 18,event
31,روز بهره وری و بهینه سازی مصرف,0,2020,5,21,Thursday,1399,3,1,پنج شنبه,1441,9,27,الخمیس,False,۱ خرداد,event
213,روز بزرگداشت ملاصدرا,0,2020,5,21,Thursday,1399,3,1,پنج شنبه,1441,9,27,الخمیس,False,۱ خرداد,event
32,فتح خرمشهر در عملیات بیت المقدس و روز مقاومت، ایثار و پیروزی,0,2020,5,23,Saturday,1399,3,3,شنبه,1441,9,29,السبت,False,۳ خرداد,event
177,عید سعید فطر,2,2020,5,24,Sunday,1399,3,4,یکشنبه,1441,10,1,الأحد,True,۱ شوال,event
210,روز دزفول، روز مقاومت و پایداری,0,2020,5,24,Sunday,1399,3,4,یکشنبه,1441,10,1,الأحد,False,۴ خرداد,event
191,تعطیل به مناسبت عید سعید فطر,2,2020,5,25,Monday,1399,3,5,دوشنبه,1441,10,2,الاثنین,True,۲ شوال,event
33,خرداد روز،جشن خردادگان,0,2020,5,26,Tuesday,1399,3,6,سه شنبه,1441,10,3,الثلاثاء,False,۶ خرداد,event
943,روز جهانی بدون دخانیات,1,2020,5,31,Sunday,1399,3,11,یکشنبه,1441,10,8,الأحد,False,May 31,event
34,رحلت حضرت امام خمینی,0,2020,6,3,Wednesday,1399,3,14,چهارشنبه,1441,10,11,الأربعاء,True,۱۴ خرداد,event
35,قیام 15 خرداد,0,2020,6,4,Thursday,1399,3,15,پنج شنبه,1441,10,12,الخمیس,True,۱۵ خرداد,event
36,روز جهانی محیط زیست,1,2020,6,5,Friday,1399,3,16,جمعه,1441,10,13,الجمعة,False,June 5,event
37,روز جهانی صنایع دستی,1,2020,6,10,Wednesday,1399,3,21,چهارشنبه,1441,10,18,الأربعاء,False,June 10,event
256,روز جهانی مبارزه با کار کودکان,1,2020,6,12,Friday,1399,3,23,جمعه,1441,10,20,الجمعة,False,June 12,event
38,روز ملی گل وگیاه,0,2020,6,14,Sunday,1399,3,25,یکشنبه,1441,10,22,الأحد,False,۲۵ خرداد,event
211,روز جهانی اهدای خون,1,2020,6,14,Sunday,1399,3,25,یکشنبه,1441,10,22,الأحد,False,June 14,event
40,روز جهانی بیابان زدایی,1,2020,6,17,Wednesday,1399,3,28,چهارشنبه,1441,10,25,الأربعاء,False,June 17,event
178,شهادت امام جعفر صادق علیه السلام,2,2020,6,17,Wednesday,1399,3,28,چهارشنبه,1441,10,25,الأربعاء,True,۲۵ شوال,event
956,روز جهانی پدر,1,2020,6,18,Thursday,1399,3,29,پنج شنبه,1441,10,26,الخمیس,False,June 18,event
955,سالروز زلزله رودبار و منجیل [1369خورشیدی],0,2020,6,20,Saturday,1399,3,31,شنبه,1441,10,28,السبت,False,۳۱ خرداد,event
43,جشن آب پاشونک، جشن آغاز تابستان,0,2020,6,21,Sunday,1399,4,1,یکشنبه,1441,10,29,الأحد,False,۱ تیر,event
179,ولادت حضرت معصومه سلام الله علیها و روز دختران,2,2020,6,23,Tuesday,1399,4,3,سه شنبه,1441,11,1,الثلاثاء,False,۱ ذوالقعده,event
45,روز جهانی مبارزه با مواد مخدر,1,2020,6,26,Friday,1399,4,6,جمعه,1441,11,4,الجمعة,False,June 26,event
46,انفجار دفتر حزب جمهوری اسلامی و شهادت دکتر بهشتی و 72 نفر از اعضای حزب؛ روز قوه قضاییه,0,2020,6,27,Saturday,1399,4,7,شنبه,1441,11,5,السبت,False,۷ تیر,event
47,روز مبارزه با سلاح های شیمیایی و میکروبی,0,2020,6,28,Sunday,1399,4,8,یکشنبه,1441,11,6,الأحد,False,۸ تیر,event
48,روز صنعت و معدن,0,2020,6,30,Tuesday,1399,4,10,سه شنبه,1441,11,8,الثلاثاء,False,۱۰ تیر,event
931,شلیک به پرواز 655 ایران ایر توسط ناو وینسنس [ 1367 خورشیدی ],0,2020,7,2,Thursday,1399,4,12,پنج شنبه,1441,11,10,الخمیس,False,۱۲ تیر,event
49,جشن تیرگان، بزرگداشت کمان کشیدن جان فدای ایران، آرش کمانگیر بر فراز البرز,0,2020,7,3,Friday,1399,4,13,جمعه,1441,11,11,الجمعة,False,۱۳ تیر,event
180,ولادت امام  رضا علیه السلام,2,2020,7,3,Friday,1399,4,13,جمعه,1441,11,11,الجمعة,False,۱۱ ذوالقعده,event
50,روز قلم,0,2020,7,4,Saturday,1399,4,14,شنبه,1441,11,12,السبت,False,۱۴ تیر,event
51,جشن خام خواری,0,2020,7,5,Sunday,1399,4,15,یکشنبه,1441,11,13,الأحد,False,۱۵ تیر,event
944,زادروز محمد خوارزمی، ریاضیدان و فیلسوف ایرانی و روز ملی فناوری اطلاعات,0,2020,7,12,Sunday,1399,4,22,یکشنبه,1441,11,20,الأحد,False,۲۲ تیر,event
53,روز بهزیستی و تامین اجتماعی,0,2020,7,15,Wednesday,1399,4,25,چهارشنبه,1441,11,23,الأربعاء,False,۲۵ تیر,event
54,اعلام پذیرش قطعنامه 598 شورای امنیت از سوی ایران [ 1367 خورشیدی ],0,2020,7,17,Friday,1399,4,27,جمعه,1441,11,25,الجمعة,False,۲۷ تیر,event
181,شهادت امام محمد تقی علیه السلام,2,2020,7,21,Tuesday,1399,4,31,سه شنبه,1441,11,29,الثلاثاء,False,۳۰ ذوالقعده,event
56,اَمرداد روز،جشن  اَمردادگان,0,2020,7,28,Tuesday,1399,5,7,سه شنبه,1441,12,7,الثلاثاء,False,۷ اَمرداد,event
183,شهادت امام محمد باقر علیه السلام,2,2020,7,28,Tuesday,1399,5,7,سه شنبه,1441,12,7,الثلاثاء,False,۷ ذوالحجه,event
57,روز بزرگداشت شیخ شهاب الدین سهروردی,0,2020,7,29,Wednesday,1399,5,8,چهارشنبه,1441,12,8,الأربعاء,False,۸ اَمرداد,event
184,روز عرفه,2,2020,7,30,Thursday,1399,5,9,پنج شنبه,1441,12,9,الخمیس,False,۹ ذوالحجه,event
59,جشن چله تابستان,0,2020,7,31,Friday,1399,5,10,جمعه,1441,12,10,الجمعة,False,۱۰ اَمرداد,event
185,عید سعید قربان,2,2020,7,31,Friday,1399,5,10,جمعه,1441,12,10,الجمعة,True,۱۰ ذوالحجه,event
267,آغاز هفته جهانی شیردهی,1,2020,8,1,Saturday,1399,5,11,شنبه,1441,12,11,السبت,False,August 1,event
60,صدور فرمان مشروطیت,0,2020,8,4,Tuesday,1399,5,14,سه شنبه,1441,12,14,الثلاثاء,False,۱۴ اَمرداد,event
186,ولادت امام علی النقی الهادی علیه السلام,2,2020,8,5,Wednesday,1399,5,15,چهارشنبه,1441,12,15,الأربعاء,False,۱۵ ذوالحجه,event
61,روز خبرنگار,0,2020,8,7,Friday,1399,5,17,جمعه,1441,12,17,الجمعة,False,۱۷ اَمرداد,event
187,عید سعید غدیر خم,2,2020,8,8,Saturday,1399,5,18,شنبه,1441,12,18,السبت,True,۱۸ ذوالحجه,event
250,ولادت امام موسی کاظم علیه السلام,2,2020,8,10,Monday,1399,5,20,دوشنبه,1441,12,20,الاثنین,False,۲۰ ذوالحجه,event
245,روز جهانی چپ دست ها,1,2020,8,13,Thursday,1399,5,23,پنج شنبه,1441,12,23,الخمیس,False,August 13,event
192,سالروز وقایع 28 مرداد پس از برکناری محمد مصدق‌السلطنه,0,2020,8,18,Tuesday,1399,5,28,سه شنبه,1441,12,28,الثلاثاء,False,۲۸ اَمرداد,event
193,سالروز فاجعه آتش زدن سینما رکس آبادان,0,2020,8,18,Tuesday,1399,5,28,سه شنبه,1441,12,28,الثلاثاء,False,۲۸ اَمرداد,event
266,روز جهانی عکاسی,1,2020,8,19,Wednesday,1399,5,29,چهارشنبه,1441,12,29,الأربعاء,False,August 19,event
64,روز بزرگداشت ابوعلی سینا و روز پزشک,0,2020,8,22,Saturday,1399,6,1,شنبه,1442,1,2,السبت,False,۱ شهریور,event
65,آغاز هفته دولت,0,2020,8,23,Sunday,1399,6,2,یکشنبه,1442,1,3,الأحد,False,۲ شهریور,event
66,زادروز کوروش بزرگ,0,2020,8,25,Tuesday,1399,6,4,سه شنبه,1442,1,5,الثلاثاء,False,۴ شهریور,event
67,شهریور روز،جشن شهریورگان,0,2020,8,25,Tuesday,1399,6,4,سه شنبه,1442,1,5,الثلاثاء,False,۴ شهریور,event
69,روز بزرگداشت محمدبن زکریای رازی و روز داروساز,0,2020,8,26,Wednesday,1399,6,5,چهارشنبه,1442,1,6,الأربعاء,False,۵ شهریور,event
70,انفجار در دفتر نخست‌وزیری جمهوری اسلامی ایران، روز مبارزه با تروریسم,0,2020,8,29,Saturday,1399,6,8,شنبه,1442,1,9,السبت,False,۸ شهریور,event
140,تاسوعای حسینی,2,2020,8,29,Saturday,1399,6,8,شنبه,1442,1,9,السبت,True,۹ محرم,event
141,عاشورای حسینی,2,2020,8,30,Sunday,1399,6,9,یکشنبه,1442,1,10,الأحد,True,۱۰ محرم,event
72,روزصنعت چاپ,0,2020,9,1,Tuesday,1399,6,11,سه شنبه,1442,1,12,الثلاثاء,False,۱۱ شهریور,event
142,شهادت  امام زین العابدین علیه السلام,2,2020,9,1,Tuesday,1399,6,11,سه شنبه,1442,1,12,الثلاثاء,False,۱۲ محرم,event
957,سالروز شهادت رئیسعلی دلواری، سردار بزرگ میهن و فرمانده قیام جنوب علیه اشغالگران انگلیسی,0,2020,9,2,Wednesday,1399,6,12,چهارشنبه,1442,1,13,الأربعاء,False,۱۲ شهریور,event
73,روز بزرگداشت ابوریحان بیرونی,0,2020,9,3,Thursday,1399,6,13,پنج شنبه,1442,1,14,الخمیس,False,۱۳ شهریور,event
246,روز جهانی پیشگیری از خودکشی,1,2020,9,10,Thursday,1399,6,20,پنج شنبه,1442,1,21,الخمیس,False,September 10,event
77,روز سینما,0,2020,9,11,Friday,1399,6,21,جمعه,1442,1,22,الجمعة,False,۲۱ شهریور,event
219,حمله به برج‌های دوقلوی مرکز تجارت جهانی,1,2020,9,11,Friday,1399,6,21,جمعه,1442,1,22,الجمعة,False,September 11,event
220,روز گرامیداشت برنامه نویسان,1,2020,9,13,Sunday,1399,6,23,یکشنبه,1442,1,24,الأحد,False,September 13,event
78,روز شعر و ادب پارسی و  روز بزرگداشت استاد شهریار,0,2020,9,17,Thursday,1399,6,27,پنج شنبه,1442,1,28,الخمیس,False,۲۷ شهریور,event
80,آغاز هفته دفاع مقدس,0,2020,9,21,Monday,1399,6,31,دوشنبه,1442,2,3,الاثنین,False,۳۱ شهریور,event
218,روز جهانی صلح,1,2020,9,21,Monday,1399,6,31,دوشنبه,1442,2,3,الاثنین,False,September 21,event
353,آغاز حمله مغول به ایران در پاییز 598 خورشیدی,0,2020,9,22,Tuesday,1399,7,1,سه شنبه,1442,2,4,الثلاثاء,False,۱ مهر,event
81,روز جهانی جهانگردی,1,2020,9,27,Sunday,1399,7,6,یکشنبه,1442,2,9,الأحد,False,September 27,event
82,روز آتش نشانی و ایمنی,0,2020,9,28,Monday,1399,7,7,دوشنبه,1442,2,10,الاثنین,False,۷ مهر,event
247,سقوط هواپیمای حامل جمعی از فرماندهان جنگ (کلاهدوز، نامجو، فلاحی، فکوری، جهان آرا) در سال 1360,0,2020,9,28,Monday,1399,7,7,دوشنبه,1442,2,10,الاثنین,False,۷ مهر,event
951,روز بزرگداشت شمس تبریزی,0,2020,9,28,Monday,1399,7,7,دوشنبه,1442,2,10,الاثنین,False,۷ مهر,event
83,روزبزرگداشت مولوی,0,2020,9,29,Tuesday,1399,7,8,سه شنبه,1442,2,11,الثلاثاء,False,۸ مهر,event
84,روز جهانی ناشنوایان,1,2020,9,30,Wednesday,1399,7,9,چهارشنبه,1442,2,12,الأربعاء,False,September 30,event
198,روز جهانی ترجمه و مترجم,1,2020,9,30,Wednesday,1399,7,9,چهارشنبه,1442,2,12,الأربعاء,False,September 30,event
87,مهر روز،جشن مهرگان,0,2020,10,1,Thursday,1399,7,10,پنج شنبه,1442,2,13,الخمیس,False,۱۰ مهر,event
248,روز جهانی سالمندان,1,2020,10,1,Thursday,1399,7,10,پنج شنبه,1442,2,13,الخمیس,False,October 1,event
949,آغاز هفته جهانی فضا,1,2020,10,4,Sunday,1399,7,13,یکشنبه,1442,2,16,الأحد,False,October 4,event
86,روز دامپزشکی,0,2020,10,5,Monday,1399,7,14,دوشنبه,1442,2,17,الاثنین,False,۱۴ مهر,event
221,روز جهانی معلم,1,2020,10,5,Monday,1399,7,14,دوشنبه,1442,2,17,الاثنین,False,October 5,event
88,روز ملی کودک,0,2020,10,7,Wednesday,1399,7,16,چهارشنبه,1442,2,19,الأربعاء,False,۱۶ مهر,event
146,اربعین حسینی,2,2020,10,8,Thursday,1399,7,17,پنج شنبه,1442,2,20,الخمیس,True,۲۰ صفر,event
199,روز جهانی پست,1,2020,10,9,Friday,1399,7,18,جمعه,1442,2,21,الجمعة,False,October 9,event
391,روز جهانی مبارزه با حکم اعدام,1,2020,10,10,Saturday,1399,7,19,شنبه,1442,2,22,السبت,False,October 10,event
89,روز بزرگداشت حافظ,0,2020,10,11,Sunday,1399,7,20,یکشنبه,1442,2,23,الأحد,False,۲۰ مهر,event
261,روز جهانی دختر,1,2020,10,11,Sunday,1399,7,20,یکشنبه,1442,2,23,الأحد,False,October 11,event
90,روز پیروزی کاوه و فریدون بر ضحاک,0,2020,10,12,Monday,1399,7,21,دوشنبه,1442,2,24,الاثنین,False,۲۱ مهر,event
91,روز جهانی استاندارد,1,2020,10,14,Wednesday,1399,7,23,چهارشنبه,1442,2,26,الأربعاء,False,October 14,event
92,روز جهانی عصای سفید,1,2020,10,15,Thursday,1399,7,24,پنج شنبه,1442,2,27,الخمیس,False,October 15,event
147,رحلت  رسول اکرم؛شهادت امام حسن مجتبی علیه السلام,2,2020,10,16,Friday,1399,7,25,جمعه,1442,2,28,الجمعة,True,۲۸ صفر,event
262,روز جهانی غذا,1,2020,10,16,Friday,1399,7,25,جمعه,1442,2,28,الجمعة,False,October 16,event
93,روز تربیت بدنی و ورزش,0,2020,10,17,Saturday,1399,7,26,شنبه,1442,2,29,السبت,False,۲۶ مهر,event
148,شهادت امام رضا علیه السلام,2,2020,10,17,Saturday,1399,7,26,شنبه,1442,2,29,السبت,True,۳۰ صفر,event
194,روز جهانی ریشه کنی فقر,1,2020,10,17,Saturday,1399,7,26,شنبه,1442,2,29,السبت,False,October 17,event
149,هجرت پیامبر اکرم از مکه به مدینه,2,2020,10,18,Sunday,1399,7,27,یکشنبه,1442,3,1,الأحد,False,۱ ربیع الاول,event
959,زادروز ستارخان ملقب به سردار ملی و از سرداران جنبش مشروطه ایران,0,2020,10,19,Monday,1399,7,28,دوشنبه,1442,3,2,الاثنین,False,۲۸ مهر,event
922,روز ملی کوهنورد,0,2020,10,20,Tuesday,1399,7,29,سه شنبه,1442,3,3,الثلاثاء,False,۲۹ مهر,event
95,روز آمار و برنامه ریزی,0,2020,10,22,Thursday,1399,8,1,پنج شنبه,1442,3,5,الخمیس,False,۱ آبان,event
150,شهادت امام حسن عسکری علیه السلام,2,2020,10,25,Sunday,1399,8,4,یکشنبه,1442,3,8,الأحد,True,۸ ربیع الاول,event
265,سالروز ورود کوروش بزرگ به بابل در سال 539 پیش از میلاد,0,2020,10,28,Wednesday,1399,8,7,چهارشنبه,1442,3,11,الأربعاء,False,۷ آبان,event
151,میلاد رسول اکرم به روایت اهل سنت,2,2020,10,29,Thursday,1399,8,8,پنج شنبه,1442,3,12,الخمیس,False,۱۲ ربیع الاول,event
99,آبان روز، جشن آبانگان,0,2020,10,31,Saturday,1399,8,10,شنبه,1442,3,14,السبت,False,۱۰ آبان,event
98,روز دانش آموز,0,2020,11,3,Tuesday,1399,8,13,سه شنبه,1442,3,17,الثلاثاء,False,۱۳ آبان,event
152,میلاد رسول اکرم و امام جعفر صادق علیه السلام,2,2020,11,3,Tuesday,1399,8,13,سه شنبه,1442,3,17,الثلاثاء,True,۱۷ ربیع الاول,event
960,روز ملّی مازندران,0,2020,11,4,Wednesday,1399,8,14,چهارشنبه,1442,3,18,الأربعاء,False,۱۴ آبان,event
102,جشن میانه پاییز,0,2020,11,5,Thursday,1399,8,15,پنج شنبه,1442,3,19,الخمیس,False,۱۵ آبان,event
103,روز ملی کیفیت,0,2020,11,8,Sunday,1399,8,18,یکشنبه,1442,3,22,الأحد,False,۱۸ آبان,event
104,روز کتاب و کتابخوانی,0,2020,11,14,Saturday,1399,8,24,شنبه,1442,3,28,السبت,False,۲۴ آبان,event
269,روز جهانی دیابت,1,2020,11,14,Saturday,1399,8,24,شنبه,1442,3,28,السبت,False,November 14,event
203,روز جهانی فلسفه,1,2020,11,16,Monday,1399,8,26,دوشنبه,1442,3,30,الاثنین,False,November 16,event
924,روز جهانی آقایان,1,2020,11,19,Thursday,1399,8,29,پنج شنبه,1442,4,3,الخمیس,False,November 19,event
260,روز جهانی کودک,1,2020,11,20,Friday,1399,8,30,جمعه,1442,4,4,الجمعة,False,November 20,event
105,آذر جشن,0,2020,11,21,Saturday,1399,9,1,شنبه,1442,4,5,السبت,False,۱ آذر,event
153,ولادت امام حسن عسکری علیه السلام,2,2020,11,24,Tuesday,1399,9,4,سه شنبه,1442,4,8,الثلاثاء,False,۸ ربیع الثانی,event
96,روز بسیج مستضعفان,0,2020,11,25,Wednesday,1399,9,5,چهارشنبه,1442,4,9,الأربعاء,False,۵ آذر,event
251,روز جهانی مبارزه با خشونت علیه زنان,1,2020,11,25,Wednesday,1399,9,5,چهارشنبه,1442,4,9,الأربعاء,False,November 25,event
154,وفات حضرت معصومه سلام الله علیها,2,2020,11,26,Thursday,1399,9,6,پنج شنبه,1442,4,10,الخمیس,False,۱۰ ربیع الثانی,event
97,سالروز عملیات مروارید و روز نیروی دریایی,0,2020,11,27,Friday,1399,9,7,جمعه,1442,4,11,الجمعة,False,۷ آذر,event
106,جشن آذرگان ،آذر روز,0,2020,11,29,Sunday,1399,9,9,یکشنبه,1442,4,13,الأحد,False,۹ آذر,event
252,روز جهانی ایدز,1,2020,12,1,Tuesday,1399,9,11,سه شنبه,1442,4,15,الثلاثاء,False,December 1,event
110,روز بیمه,0,2020,12,3,Thursday,1399,9,13,پنج شنبه,1442,4,17,الخمیس,False,۱۳ آذر,event
111,روز جهانی معلولان,1,2020,12,3,Thursday,1399,9,13,پنج شنبه,1442,4,17,الخمیس,False,December 3,event
197,روز حسابدار,0,2020,12,5,Saturday,1399,9,15,شنبه,1442,4,19,السبت,False,۱۵ آذر,event
112,روز دانشجو,0,2020,12,6,Sunday,1399,9,16,یکشنبه,1442,4,20,الأحد,False,۱۶ آذر,event
952,روز جهانی حقوق بشر,1,2020,12,10,Thursday,1399,9,20,پنج شنبه,1442,4,24,الخمیس,False,December 10,event
921,روز جهانی کوهستان,1,2020,12,11,Friday,1399,9,21,جمعه,1442,4,25,الجمعة,False,December 11,event
963,سالروز نجات آذربایجان,0,2020,12,11,Friday,1399,9,21,جمعه,1442,4,25,الجمعة,False,۲۱ آذر,event
113,روز پژوهش و فنآوری,0,2020,12,15,Tuesday,1399,9,25,سه شنبه,1442,4,29,الثلاثاء,False,۲۵ آذر,event
155,ولادت حضرت زینب سلام الله علیها و روز پرستار و بهورز,2,2020,12,20,Sunday,1399,9,30,یکشنبه,1442,5,5,الأحد,False,۵ جمادی الاول,event
961,جشن شب یلدا,0,2020,12,20,Sunday,1399,9,30,یکشنبه,1442,5,5,الأحد,False,۳۰ آذر,event
116,روز میلاد خورشید؛ جشن خرم روز، نخستین جشن دیگان,0,2020,12,21,Monday,1399,10,1,دوشنبه,1442,5,6,الاثنین,False,۱ دی,event
117,زمین لرزه ی بم [1382 خورشیدی],0,2020,12,25,Friday,1399,10,5,جمعه,1442,5,10,الجمعة,False,۵ دی,event
201,جشن کریسمس,1,2020,12,25,Friday,1399,10,5,جمعه,1442,5,10,الجمعة,False,December 25,event
206,سالروز شهادت اَشو زرتشت، اَبَراِنسان بزرگ تاریخ,0,2020,12,25,Friday,1399,10,5,جمعه,1442,5,10,الجمعة,False,۵ دی,event
948,روز بزرگداشت دوستی,1,2020,12,25,Friday,1399,10,5,جمعه,1442,5,10,الجمعة,False,December 25,event
964,سالروز عملیات کربلای 4 [1365 خورشیدی],0,2020,12,25,Friday,1399,10,5,جمعه,1442,5,10,الجمعة,False,۵ دی,event
118,دی به آذر روز، دومین جشن دیگان,0,2020,12,28,Monday,1399,10,8,دوشنبه,1442,5,13,الاثنین,False,۸ دی,event
966,روز بزرگداشت یعقوب لیث صفاری (رادمان پورماهک) نخستین پادشاه ایرانی پس از اسلام,0,2020,12,28,Monday,1399,10,8,دوشنبه,1442,5,13,الاثنین,False,۸ دی,event
965,اعدام میهن‌پرستان آذری در تبریز توسط قوای اشغالگر روس [1290 خورشیدی],0,2020,12,29,Tuesday,1399,10,9,سه شنبه,1442,5,14,الثلاثاء,False,۹ دی,event
202,جشن آغاز سال نو میلادی,1,2021,1,1,Friday,1399,10,12,جمعه,1442,5,17,الجمعة,False,January 1,event
926,شهادت سردار حاج قاسم سلیمانی [1398 خورشیدی],0,2021,1,2,Saturday,1399,10,13,شنبه,1442,5,18,السبت,False,۱۳ دی,event
119,دی به مهر روز، سومین جشن دیگان,0,2021,1,4,Monday,1399,10,15,دوشنبه,1442,5,20,الاثنین,False,۱۵ دی,event
928,غرق شدن کشتی سانچی [1396 خورشیدی],0,2021,1,5,Tuesday,1399,10,16,سه شنبه,1442,5,21,الثلاثاء,False,۱۶ دی,event
927,شلیک به پرواز 752 هواپیمایی اوکراین [1398 خورشیدی],0,2021,1,7,Thursday,1399,10,18,پنج شنبه,1442,5,23,الخمیس,False,۱۸ دی,event
930,درگذشت اکبر هاشمی رفسنجانی [1395 خورشیدی],0,2021,1,8,Friday,1399,10,19,جمعه,1442,5,24,الجمعة,False,۱۹ دی,event
239,قتل امیرکبیر به دستور ناصرالدین شاه قاجار [1230 خورشیدی],0,2021,1,9,Saturday,1399,10,20,شنبه,1442,5,25,السبت,False,۲۰ دی,event
122,دی به دین روز، چهارمین جشن دیگان,0,2021,1,12,Tuesday,1399,10,23,سه شنبه,1442,5,28,الثلاثاء,False,۲۳ دی,event
157,شهادت حضرت فاطمه زهرا سلام الله علیها,2,2021,1,17,Sunday,1399,10,28,یکشنبه,1442,6,3,الأحد,True,۳ جمادی الثانیه,event
929,آتش‌سوزی و فروریختن ساختمان پلاسکو [1395 خورشیدی],0,2021,1,19,Tuesday,1399,10,30,سه شنبه,1442,6,5,الثلاثاء,False,۳۰ دی,event
123,زادروز فردوسی,0,2021,1,20,Wednesday,1399,11,1,چهارشنبه,1442,6,6,الأربعاء,False,۱ بهمن,event
124,بهمن روز، جشن بهمنگان,0,2021,1,21,Thursday,1399,11,2,پنج شنبه,1442,6,7,الخمیس,False,۲ بهمن,event
125,جشن نوسره,0,2021,1,24,Sunday,1399,11,5,یکشنبه,1442,6,10,الأحد,False,۵ بهمن,event
196,جشن سده,0,2021,1,29,Friday,1399,11,10,جمعه,1442,6,15,الجمعة,False,۱۰ بهمن,event
126,بازگشت امام خمینی (ره) به ایران,0,2021,1,31,Sunday,1399,11,12,یکشنبه,1442,6,17,الأحد,False,۱۲ بهمن,event
127,جشن میانه زمستان,0,2021,2,3,Wednesday,1399,11,15,چهارشنبه,1442,6,20,الأربعاء,False,۱۵ بهمن,event
